ref_id,book,chapter,verse
19045010,19,45,10
19045011,19,45,11
19045012,19,45,12
19045013,19,45,13
19045014,19,45,14
19045015,19,45,15
19045016,19,45,16
19045017,19,45,17
19046001,19,46,1
19046002,19,46,2
19046003,19,46,3
19046004,19,46,4
19046005,19,46,5
19046006,19,46,6
19046007,19,46,7
19046008,19,46,8
19046009,19,46,9
19046010,19,46,10
19046011,19,46,11
19047001,19,47,1
19047002,19,47,2
19047003,19,47,3
19047004,19,47,4
19047005,19,47,5
19047006,19,47,6
19047007,19,47,7
19047008,19,47,8
19047009,19,47,9
19048001,19,48,1
19048002,19,48,2
19048003,19,48,3
19048004,19,48,4
19048005,19,48,5
19048006,19,48,6
19048007,19,48,7
19048008,19,48,8
19048009,19,48,9
19048010,19,48,10
19048011,19,48,11
19048012,19,48,12
19048013,19,48,13
19048014,19,48,14
19049001,19,49,1
19049002,19,49,2
19049003,19,49,3
19049004,19,49,4
19049005,19,49,5
19049006,19,49,6
19049007,19,49,7
19049008,19,49,8
19049009,19,49,9
19049010,19,49,10
19049011,19,49,11
19049012,19,49,12
19049013,19,49,13
19049014,19,49,14
19049015,19,49,15
19049016,19,49,16
19049017,19,49,17
19049018,19,49,18
19049019,19,49,19
19049020,19,49,20
19050001,19,50,1
19050002,19,50,2
19050003,19,50,3
19050004,19,50,4
19050005,19,50,5
19050006,19,50,6
19050007,19,50,7
19050008,19,50,8
19050009,19,50,9
19050010,19,50,10
19050011,19,50,11
19050012,19,50,12
19050013,19,50,13
19050014,19,50,14
19050015,19,50,15
19050016,19,50,16
19050017,19,50,17
19050018,19,50,18
19050019,19,50,19
19050020,19,50,20
19050021,19,50,21
19050022,19,50,22
19050023,19,50,23
19051001,19,51,1
19051002,19,51,2
19051003,19,51,3
19051004,19,51,4
19051005,19,51,5
19051006,19,51,6
19051007,19,51,7
19051008,19,51,8
19051009,19,51,9
19051010,19,51,10
19051011,19,51,11
19051012,19,51,12
19051013,19,51,13
19051014,19,51,14
19051015,19,51,15
19051016,19,51,16
19051017,19,51,17
19051018,19,51,18
19051019,19,51,19
19052001,19,52,1
19052002,19,52,2
19052003,19,52,3
19052004,19,52,4
19052005,19,52,5
19052006,19,52,6
19052007,19,52,7
19052008,19,52,8
19052009,19,52,9
19053001,19,53,1
19053002,19,53,2
19053003,19,53,3
19053004,19,53,4
19053005,19,53,5
19053006,19,53,6
19054001,19,54,1
19054002,19,54,2
19054003,19,54,3
19054004,19,54,4
19054005,19,54,5
19054006,19,54,6
19054007,19,54,7
19055001,19,55,1
19055002,19,55,2
19055003,19,55,3
19055004,19,55,4
19055005,19,55,5
19055006,19,55,6
19055007,19,55,7
19055008,19,55,8
19055009,19,55,9
19055010,19,55,10
19055011,19,55,11
19055012,19,55,12
19055013,19,55,13
19055014,19,55,14
19055015,19,55,15
19055016,19,55,16
19055017,19,55,17
19055018,19,55,18
19055019,19,55,19
19055020,19,55,20
19055021,19,55,21
19055022,19,55,22
19055023,19,55,23
19056001,19,56,1
19056002,19,56,2
19056003,19,56,3
19056004,19,56,4
19056005,19,56,5
19056006,19,56,6
19056007,19,56,7
19056008,19,56,8
19056009,19,56,9
19056010,19,56,10
19056011,19,56,11
19056012,19,56,12
19056013,19,56,13
19057001,19,57,1
19057002,19,57,2
19057003,19,57,3
19057004,19,57,4
19057005,19,57,5
19057006,19,57,6
19057007,19,57,7
19057008,19,57,8
19057009,19,57,9
19057010,19,57,10
19057011,19,57,11
19058001,19,58,1
19058002,19,58,2
19058003,19,58,3
19058004,19,58,4
19058005,19,58,5
19058006,19,58,6
19058007,19,58,7
19058008,19,58,8
19058009,19,58,9
19058010,19,58,10
19058011,19,58,11
19059001,19,59,1
19059002,19,59,2
19059003,19,59,3
19059004,19,59,4
19059005,19,59,5
19059006,19,59,6
19059007,19,59,7
19059008,19,59,8
19059009,19,59,9
19059010,19,59,10
19059011,19,59,11
19059012,19,59,12
19059013,19,59,13
19059014,19,59,14
19059015,19,59,15
19059016,19,59,16
19059017,19,59,17
19060001,19,60,1
19060002,19,60,2
19060003,19,60,3
19060004,19,60,4
19060005,19,60,5
19060006,19,60,6
19060007,19,60,7
19060008,19,60,8
19060009,19,60,9
19060010,19,60,10
19060011,19,60,11
19060012,19,60,12
19061001,19,61,1
19061002,19,61,2
19061003,19,61,3
19061004,19,61,4
19061005,19,61,5
19061006,19,61,6
19061007,19,61,7
19061008,19,61,8
19062001,19,62,1
19062002,19,62,2
19062003,19,62,3
19062004,19,62,4
19062005,19,62,5
19062006,19,62,6
19062007,19,62,7
19062008,19,62,8
19062009,19,62,9
19062010,19,62,10
19062011,19,62,11
19062012,19,62,12
19063001,19,63,1
19063002,19,63,2
19063003,19,63,3
19063004,19,63,4
19063005,19,63,5
19063006,19,63,6
19063007,19,63,7
19063008,19,63,8
19063009,19,63,9
19063010,19,63,10
19063011,19,63,11
19064001,19,64,1
19064002,19,64,2
19064003,19,64,3
19064004,19,64,4
19064005,19,64,5
19064006,19,64,6
19064007,19,64,7
19064008,19,64,8
19064009,19,64,9
19064010,19,64,10
19065001,19,65,1
19065002,19,65,2
19065003,19,65,3
19065004,19,65,4
19065005,19,65,5
19065006,19,65,6
19065007,19,65,7
19065008,19,65,8
19065009,19,65,9
19065010,19,65,10
19065011,19,65,11
19065012,19,65,12
19065013,19,65,13
19066001,19,66,1
19066002,19,66,2
19066003,19,66,3
19066004,19,66,4
19066005,19,66,5
19066006,19,66,6
19066007,19,66,7
19066008,19,66,8
19066009,19,66,9
19066010,19,66,10
19066011,19,66,11
19066012,19,66,12
19066013,19,66,13
19066014,19,66,14
19066015,19,66,15
19066016,19,66,16
19066017,19,66,17
19066018,19,66,18
19066019,19,66,19
19066020,19,66,20
19067001,19,67,1
19067002,19,67,2
19067003,19,67,3
19067004,19,67,4
19067005,19,67,5
19067006,19,67,6
19067007,19,67,7
19068001,19,68,1
19068002,19,68,2
19068003,19,68,3
19068004,19,68,4
19068005,19,68,5
19068006,19,68,6
19068007,19,68,7
19068008,19,68,8
19068009,19,68,9
19068010,19,68,10
19068011,19,68,11
19068012,19,68,12
19068013,19,68,13
19068014,19,68,14
19068015,19,68,15
19068016,19,68,16
19068017,19,68,17
19068018,19,68,18
19068019,19,68,19
19068020,19,68,20
19068021,19,68,21
19068022,19,68,22
19068023,19,68,23
19068024,19,68,24
19068025,19,68,25
19068026,19,68,26
19068027,19,68,27
19068028,19,68,28
19068029,19,68,29
19068030,19,68,30
19068031,19,68,31
19068032,19,68,32
19068033,19,68,33
19068034,19,68,34
19068035,19,68,35
19069001,19,69,1
19069002,19,69,2
19069003,19,69,3
19069004,19,69,4
19069005,19,69,5
19069006,19,69,6
19069007,19,69,7
19069008,19,69,8
19069009,19,69,9
19069010,19,69,10
19069011,19,69,11
19069012,19,69,12
19069013,19,69,13
19069014,19,69,14
19069015,19,69,15
19069016,19,69,16
19069017,19,69,17
19069018,19,69,18
19069019,19,69,19
19069020,19,69,20
19069021,19,69,21
19069022,19,69,22
19069023,19,69,23
19069024,19,69,24
19069025,19,69,25
19069026,19,69,26
19069027,19,69,27
19069028,19,69,28
19069029,19,69,29
19069030,19,69,30
19069031,19,69,31
19069032,19,69,32
19069033,19,69,33
19069034,19,69,34
19069035,19,69,35
19069036,19,69,36
19070001,19,70,1
19070002,19,70,2
19070003,19,70,3
19070004,19,70,4
19070005,19,70,5
19071001,19,71,1
19071002,19,71,2
19071003,19,71,3
19071004,19,71,4
19071005,19,71,5
19071006,19,71,6
19071007,19,71,7
19071008,19,71,8
19071009,19,71,9
19071010,19,71,10
19071011,19,71,11
19071012,19,71,12
19071013,19,71,13
19071014,19,71,14
19071015,19,71,15
19071016,19,71,16
19071017,19,71,17
19071018,19,71,18
19071019,19,71,19
19071020,19,71,20
19071021,19,71,21
19071022,19,71,22
19071023,19,71,23
19071024,19,71,24
19072001,19,72,1
19072002,19,72,2
19072003,19,72,3
19072004,19,72,4
19072005,19,72,5
19072006,19,72,6
19072007,19,72,7
19072008,19,72,8
19072009,19,72,9
19072010,19,72,10
19072011,19,72,11
19072012,19,72,12
19072013,19,72,13
19072014,19,72,14
19072015,19,72,15
19072016,19,72,16
19072017,19,72,17
19072018,19,72,18
19072019,19,72,19
19072020,19,72,20
19073001,19,73,1
19073002,19,73,2
19073003,19,73,3
19073004,19,73,4
19073005,19,73,5
19073006,19,73,6
19073007,19,73,7
19073008,19,73,8
19073009,19,73,9
19073010,19,73,10
19073011,19,73,11
19073012,19,73,12
19073013,19,73,13
19073014,19,73,14
19073015,19,73,15
19073016,19,73,16
19073017,19,73,17
19073018,19,73,18
19073019,19,73,19
19073020,19,73,20
19073021,19,73,21
19073022,19,73,22
19073023,19,73,23
19073024,19,73,24
19073025,19,73,25
19073026,19,73,26
19073027,19,73,27
19073028,19,73,28
19074001,19,74,1
19074002,19,74,2
19074003,19,74,3
19074004,19,74,4
19074005,19,74,5
19074006,19,74,6
19074007,19,74,7
19074008,19,74,8
19074009,19,74,9
19074010,19,74,10
19074011,19,74,11
19074012,19,74,12
19074013,19,74,13
19074014,19,74,14
19074015,19,74,15
19074016,19,74,16
19074017,19,74,17
19074018,19,74,18
19074019,19,74,19
19074020,19,74,20
19074021,19,74,21
19074022,19,74,22
19074023,19,74,23
19075001,19,75,1
19075002,19,75,2
19075003,19,75,3
19075004,19,75,4
19075005,19,75,5
19075006,19,75,6
19075007,19,75,7
19075008,19,75,8
19075009,19,75,9
19075010,19,75,10
19076001,19,76,1
19076002,19,76,2
19076003,19,76,3
19076004,19,76,4
19076005,19,76,5
19076006,19,76,6
19076007,19,76,7
19076008,19,76,8
19076009,19,76,9
19076010,19,76,10
19076011,19,76,11
19076012,19,76,12
19077001,19,77,1
19077002,19,77,2
19077003,19,77,3
19077004,19,77,4
19077005,19,77,5
19077006,19,77,6
19077007,19,77,7
19077008,19,77,8
19077009,19,77,9
19077010,19,77,10
19077011,19,77,11
19077012,19,77,12
19077013,19,77,13
19077014,19,77,14
19077015,19,77,15
19077016,19,77,16
19077017,19,77,17
19077018,19,77,18
19077019,19,77,19
19077020,19,77,20
19078001,19,78,1
19078002,19,78,2
19078003,19,78,3
19078004,19,78,4
19078005,19,78,5
19078006,19,78,6
19078007,19,78,7
19078008,19,78,8
19078009,19,78,9
19078010,19,78,10
19078011,19,78,11
19078012,19,78,12
19078013,19,78,13
19078014,19,78,14
19078015,19,78,15
19078016,19,78,16
19078017,19,78,17
19078018,19,78,18
19078019,19,78,19
19078020,19,78,20
19078021,19,78,21
19078022,19,78,22
19078023,19,78,23
19078024,19,78,24
19078025,19,78,25
19078026,19,78,26
19078027,19,78,27
19078028,19,78,28
19078029,19,78,29
19078030,19,78,30
19078031,19,78,31
19078032,19,78,32
19078033,19,78,33
19078034,19,78,34
19078035,19,78,35
19078036,19,78,36
19078037,19,78,37
19078038,19,78,38
19078039,19,78,39
19078040,19,78,40
19078041,19,78,41
19078042,19,78,42
19078043,19,78,43
19078044,19,78,44
19078045,19,78,45
19078046,19,78,46
19078047,19,78,47
19078048,19,78,48
19078049,19,78,49
19078050,19,78,50
19078051,19,78,51
19078052,19,78,52
19078053,19,78,53
19078054,19,78,54
19078055,19,78,55
19078056,19,78,56
19078057,19,78,57
19078058,19,78,58
19078059,19,78,59
19078060,19,78,60
19078061,19,78,61
19078062,19,78,62
19078063,19,78,63
19078064,19,78,64
19078065,19,78,65
19078066,19,78,66
19078067,19,78,67
19078068,19,78,68
19078069,19,78,69
19078070,19,78,70
19078071,19,78,71
19078072,19,78,72
19079001,19,79,1
19079002,19,79,2
19079003,19,79,3
19079004,19,79,4
19079005,19,79,5
19079006,19,79,6
19079007,19,79,7
19079008,19,79,8
19079009,19,79,9
19079010,19,79,10
19079011,19,79,11
19079012,19,79,12
19079013,19,79,13
19080001,19,80,1
19080002,19,80,2
19080003,19,80,3
19080004,19,80,4
19080005,19,80,5
19080006,19,80,6
19080007,19,80,7
19080008,19,80,8
19080009,19,80,9
19080010,19,80,10
19080011,19,80,11
19080012,19,80,12
19080013,19,80,13
19080014,19,80,14
19080015,19,80,15
19080016,19,80,16
19080017,19,80,17
19080018,19,80,18
19080019,19,80,19
19081001,19,81,1
19081002,19,81,2
19081003,19,81,3
19081004,19,81,4
19081005,19,81,5
19081006,19,81,6
19081007,19,81,7
19081008,19,81,8
19081009,19,81,9
19081010,19,81,10
19081011,19,81,11
19081012,19,81,12
19081013,19,81,13
19081014,19,81,14
19081015,19,81,15
19081016,19,81,16
19082001,19,82,1
19082002,19,82,2
19082003,19,82,3
19082004,19,82,4
19082005,19,82,5
19082006,19,82,6
19082007,19,82,7
19082008,19,82,8
19083001,19,83,1
19083002,19,83,2
19083003,19,83,3
19083004,19,83,4
19083005,19,83,5
19083006,19,83,6
19083007,19,83,7
19083008,19,83,8
19083009,19,83,9
19083010,19,83,10
19083011,19,83,11
19083012,19,83,12
19083013,19,83,13
19083014,19,83,14
19083015,19,83,15
19083016,19,83,16
19083017,19,83,17
19083018,19,83,18
19084001,19,84,1
19084002,19,84,2
19084003,19,84,3
19084004,19,84,4
19084005,19,84,5
19084006,19,84,6
19084007,19,84,7
19084008,19,84,8
19084009,19,84,9
19084010,19,84,10
19084011,19,84,11
19084012,19,84,12
19085001,19,85,1
19085002,19,85,2
19085003,19,85,3
19085004,19,85,4
19085005,19,85,5
19085006,19,85,6
19085007,19,85,7
19085008,19,85,8
19085009,19,85,9
19085010,19,85,10
19085011,19,85,11
19085012,19,85,12
19085013,19,85,13
19086001,19,86,1
19086002,19,86,2
19086003,19,86,3
19086004,19,86,4
19086005,19,86,5
19086006,19,86,6
19086007,19,86,7
19086008,19,86,8
19086009,19,86,9
19086010,19,86,10
19086011,19,86,11
19086012,19,86,12
19086013,19,86,13
19086014,19,86,14
19086015,19,86,15
19086016,19,86,16
19086017,19,86,17
19087001,19,87,1
19087002,19,87,2
19087003,19,87,3
19087004,19,87,4
19087005,19,87,5
19087006,19,87,6
19087007,19,87,7
19088001,19,88,1
19088002,19,88,2
19088003,19,88,3
19088004,19,88,4
19088005,19,88,5
19088006,19,88,6
19088007,19,88,7
19088008,19,88,8
19088009,19,88,9
19088010,19,88,10
19088011,19,88,11
19088012,19,88,12
19088013,19,88,13
19088014,19,88,14
19088015,19,88,15
19088016,19,88,16
19088017,19,88,17
19088018,19,88,18
19089001,19,89,1
19089002,19,89,2
19089003,19,89,3
19089004,19,89,4
19089005,19,89,5
19089006,19,89,6
19089007,19,89,7
19089008,19,89,8
19089009,19,89,9
19089010,19,89,10
19089011,19,89,11
19089012,19,89,12
19089013,19,89,13
19089014,19,89,14
19089015,19,89,15
19089016,19,89,16
19089017,19,89,17
19089018,19,89,18
19089019,19,89,19
19089020,19,89,20
19089021,19,89,21
19089022,19,89,22
19089023,19,89,23
19089024,19,89,24
19089025,19,89,25
19089026,19,89,26
19089027,19,89,27
19089028,19,89,28
19089029,19,89,29
19089030,19,89,30
19089031,19,89,31
19089032,19,89,32
19089033,19,89,33
19089034,19,89,34
19089035,19,89,35
19089036,19,89,36
19089037,19,89,37
19089038,19,89,38
19089039,19,89,39
19089040,19,89,40
19089041,19,89,41
19089042,19,89,42
19089043,19,89,43
19089044,19,89,44
19089045,19,89,45
19089046,19,89,46
19089047,19,89,47
19089048,19,89,48
19089049,19,89,49
19089050,19,89,50
19089051,19,89,51
19089052,19,89,52
19090001,19,90,1
19090002,19,90,2
19090003,19,90,3
19090004,19,90,4
19090005,19,90,5
19090006,19,90,6
19090007,19,90,7
19090008,19,90,8
19090009,19,90,9
19090010,19,90,10
19090011,19,90,11
19090012,19,90,12
19090013,19,90,13
19090014,19,90,14
19090015,19,90,15
19090016,19,90,16
19090017,19,90,17
19091001,19,91,1
19091002,19,91,2
19091003,19,91,3
19091004,19,91,4
19091005,19,91,5
19091006,19,91,6
19091007,19,91,7
19091008,19,91,8
19091009,19,91,9
19091010,19,91,10
19091011,19,91,11
19091012,19,91,12
19091013,19,91,13
19091014,19,91,14
19091015,19,91,15
19091016,19,91,16
19092001,19,92,1
19092002,19,92,2
19092003,19,92,3
19092004,19,92,4
19092005,19,92,5
19092006,19,92,6
19092007,19,92,7
19092008,19,92,8
19092009,19,92,9
19092010,19,92,10
19092011,19,92,11
19092012,19,92,12
19092013,19,92,13
19092014,19,92,14
19092015,19,92,15
19093001,19,93,1
19093002,19,93,2
19093003,19,93,3
19093004,19,93,4
19093005,19,93,5
19094001,19,94,1
19094002,19,94,2
19094003,19,94,3
19094004,19,94,4
19094005,19,94,5
19094006,19,94,6
19094007,19,94,7
19094008,19,94,8
19094009,19,94,9
19094010,19,94,10
19094011,19,94,11
19094012,19,94,12
19094013,19,94,13
19094014,19,94,14
19094015,19,94,15
19094016,19,94,16
19094017,19,94,17
19094018,19,94,18
19094019,19,94,19
19094020,19,94,20
19094021,19,94,21
19094022,19,94,22
19094023,19,94,23
19095001,19,95,1
19095002,19,95,2
19095003,19,95,3
19095004,19,95,4
19095005,19,95,5
19095006,19,95,6
19095007,19,95,7
19095008,19,95,8
19095009,19,95,9
19095010,19,95,10
19095011,19,95,11
19096001,19,96,1
19096002,19,96,2
19096003,19,96,3
19096004,19,96,4
19096005,19,96,5
19096006,19,96,6
19096007,19,96,7
19096008,19,96,8
19096009,19,96,9
19096010,19,96,10
19096011,19,96,11
19096012,19,96,12
19096013,19,96,13
19097001,19,97,1
19097002,19,97,2
19097003,19,97,3
19097004,19,97,4
19097005,19,97,5
19097006,19,97,6
19097007,19,97,7
19097008,19,97,8
19097009,19,97,9
19097010,19,97,10
19097011,19,97,11
19097012,19,97,12
19098001,19,98,1
19098002,19,98,2
19098003,19,98,3
19098004,19,98,4
19098005,19,98,5
19098006,19,98,6
19098007,19,98,7
19098008,19,98,8
19098009,19,98,9
19099001,19,99,1
19099002,19,99,2
19099003,19,99,3
19099004,19,99,4
19099005,19,99,5
19099006,19,99,6
19099007,19,99,7
19099008,19,99,8
19099009,19,99,9
19100001,19,100,1
19100002,19,100,2
19100003,19,100,3
19100004,19,100,4
19100005,19,100,5
19101001,19,101,1
19101002,19,101,2
19101003,19,101,3
19101004,19,101,4
19101005,19,101,5
19101006,19,101,6
19101007,19,101,7
19101008,19,101,8
19102001,19,102,1
19102002,19,102,2
19102003,19,102,3
19102004,19,102,4
19102005,19,102,5
19102006,19,102,6
19102007,19,102,7
19102008,19,102,8
19102009,19,102,9
19102010,19,102,10
19102011,19,102,11
19102012,19,102,12
19102013,19,102,13
19102014,19,102,14
19102015,19,102,15
19102016,19,102,16
19102017,19,102,17
19102018,19,102,18
19102019,19,102,19
19102020,19,102,20
19102021,19,102,21
19102022,19,102,22
19102023,19,102,23
19102024,19,102,24
19102025,19,102,25
19102026,19,102,26
19102027,19,102,27
19102028,19,102,28
19103001,19,103,1
19103002,19,103,2
19103003,19,103,3
19103004,19,103,4
19103005,19,103,5
19103006,19,103,6
19103007,19,103,7
19103008,19,103,8
19103009,19,103,9
19103010,19,103,10
19103011,19,103,11
19103012,19,103,12
19103013,19,103,13
19103014,19,103,14
19103015,19,103,15
19103016,19,103,16
19103017,19,103,17
19103018,19,103,18
19103019,19,103,19
19103020,19,103,20
19103021,19,103,21
19103022,19,103,22
19104001,19,104,1
19104002,19,104,2
19104003,19,104,3
19104004,19,104,4
19104005,19,104,5
19104006,19,104,6
19104007,19,104,7
19104008,19,104,8
19104009,19,104,9
19104010,19,104,10
19104011,19,104,11
19104012,19,104,12
19104013,19,104,13
19104014,19,104,14
19104015,19,104,15
19104016,19,104,16
19104017,19,104,17
19104018,19,104,18
19104019,19,104,19
19104020,19,104,20
19104021,19,104,21
19104022,19,104,22
19104023,19,104,23
19104024,19,104,24
19104025,19,104,25
19104026,19,104,26
19104027,19,104,27
19104028,19,104,28
19104029,19,104,29
19104030,19,104,30
19104031,19,104,31
19104032,19,104,32
19104033,19,104,33
19104034,19,104,34
19104035,19,104,35
19105001,19,105,1
19105002,19,105,2
19105003,19,105,3
19105004,19,105,4
19105005,19,105,5
19105006,19,105,6
19105007,19,105,7
19105008,19,105,8
19105009,19,105,9
19105010,19,105,10
19105011,19,105,11
19105012,19,105,12
19105013,19,105,13
19105014,19,105,14
19105015,19,105,15
19105016,19,105,16
19105017,19,105,17
19105018,19,105,18
19105019,19,105,19
19105020,19,105,20
19105021,19,105,21
19105022,19,105,22
19105023,19,105,23
19105024,19,105,24
19105025,19,105,25
19105026,19,105,26
19105027,19,105,27
19105028,19,105,28
19105029,19,105,29
19105030,19,105,30
19105031,19,105,31
19105032,19,105,32
19105033,19,105,33
19105034,19,105,34
19105035,19,105,35
19105036,19,105,36
19105037,19,105,37
19105038,19,105,38
19105039,19,105,39
19105040,19,105,40
19105041,19,105,41
19105042,19,105,42
19105043,19,105,43
19105044,19,105,44
19105045,19,105,45
19106001,19,106,1
19106002,19,106,2
19106003,19,106,3
19106004,19,106,4
19106005,19,106,5
19106006,19,106,6
19106007,19,106,7
19106008,19,106,8
19106009,19,106,9
19106010,19,106,10
19106011,19,106,11
19106012,19,106,12
19106013,19,106,13
19106014,19,106,14
19106015,19,106,15
19106016,19,106,16
19106017,19,106,17
19106018,19,106,18
19106019,19,106,19
19106020,19,106,20
19106021,19,106,21
19106022,19,106,22
19106023,19,106,23
19106024,19,106,24
19106025,19,106,25
19106026,19,106,26
19106027,19,106,27
19106028,19,106,28
19106029,19,106,29
19106030,19,106,30
19106031,19,106,31
19106032,19,106,32
19106033,19,106,33
19106034,19,106,34
19106035,19,106,35
19106036,19,106,36
19106037,19,106,37
19106038,19,106,38
19106039,19,106,39
19106040,19,106,40
19106041,19,106,41
19106042,19,106,42
19106043,19,106,43
19106044,19,106,44
19106045,19,106,45
19106046,19,106,46
19106047,19,106,47
19106048,19,106,48
19107001,19,107,1
19107002,19,107,2
19107003,19,107,3
19107004,19,107,4
19107005,19,107,5
19107006,19,107,6
19107007,19,107,7
19107008,19,107,8
19107009,19,107,9
19107010,19,107,10
19107011,19,107,11
19107012,19,107,12
19107013,19,107,13
19107014,19,107,14
19107015,19,107,15
19107016,19,107,16
19107017,19,107,17
19107018,19,107,18
19107019,19,107,19
19107020,19,107,20
19107021,19,107,21
19107022,19,107,22
19107023,19,107,23
19107024,19,107,24
19107025,19,107,25
19107026,19,107,26
19107027,19,107,27
19107028,19,107,28
19107029,19,107,29
19107030,19,107,30
19107031,19,107,31
19107032,19,107,32
19107033,19,107,33
19107034,19,107,34
19107035,19,107,35
19107036,19,107,36
19107037,19,107,37
19107038,19,107,38
19107039,19,107,39
19107040,19,107,40
19107041,19,107,41
19107042,19,107,42
19107043,19,107,43
19108001,19,108,1
19108002,19,108,2
19108003,19,108,3
19108004,19,108,4
19108005,19,108,5
19108006,19,108,6
19108007,19,108,7
19108008,19,108,8
19108009,19,108,9
19108010,19,108,10
19108011,19,108,11
19108012,19,108,12
19108013,19,108,13
19109001,19,109,1
19109002,19,109,2
19109003,19,109,3
19109004,19,109,4
19109005,19,109,5
19109006,19,109,6
19109007,19,109,7
19109008,19,109,8
19109009,19,109,9
19109010,19,109,10
