language_id,language_code,language_name
5813,ssf,thao
5814,ssg,seimat
5815,ssh,"arabic, shihhi spoken"
5816,ssi,sansi
5817,ssj,sausi
5818,ssk,sunam
5819,ssl,"sisaala, western"
5820,ssm,semnam
5821,ssn,waata
5822,sso,sissano
5823,ssp,spanish sign language
5824,ssq,so’a
5825,ssr,swiss-french sign language
5826,sss,so
5827,sst,sinasina
5828,ssu,susuami
5829,ssv,shark bay
5830,ssw,swati
5831,ssx,samberigi
5832,ssy,saho
5833,ssz,sengseng
5834,sta,settla
5835,stb,"subanen, northern"
5836,std,sentinel
5837,ste,liana-seti
5838,stf,seta
5839,stg,trieng
5840,sth,shelta
5841,sti,"stieng, bulo"
5842,stj,"samo, matya"
5843,stk,arammba
5844,stl,stellingwerfs
5845,stm,setaman
5846,stn,owa
5847,sto,stoney
5848,stp,"tepehuan, southeastern"
5849,stq,saterfriesisch
5850,str,"salish, straits"
5851,sts,shumashti
5852,stt,"stieng, budeh"
5853,stu,samtao
5854,stv,silt’e
5855,stw,satawalese
5856,sty,"tatar, siberian"
5857,sua,sulka
5858,sub,suku
5859,suc,"subanon, western"
5860,sue,suena
5861,sug,suganga
5862,sui,suki
5863,suj,shubi
5864,suk,sukuma
5865,sun,sunda
5866,suq,suri
5867,sur,mwaghavul
5868,sus,susu
5869,sut,subtiaba
5870,suv,puroik
5871,suw,sumbwa
5872,suy,suyá
5873,suz,sunwar
5874,sva,svan
5875,svb,ulau-suain
5876,svc,vincentian creole english
5877,sve,serili
5878,svk,slovakian sign language
5879,svm,slavomolisano
5880,svs,savosavo
5881,swb,"comorian, maore"
5882,swc,"swahili, congo"
5883,swe,swedish
5884,swf,sere
5885,swg,swabian
5886,swh,swahili
5887,swi,sui
5888,swj,sira
5889,swk,"sena, malawi"
5890,swl,swedish sign language
5891,swm,samosa
5892,swn,sawknah
5893,swo,shanenawa
5894,swp,suau
5895,swq,sharwa
5896,swr,saweru
5897,sws,seluwasan
5898,swt,sawila
5899,swu,suwawa
5900,swv,shekhawati
5901,sww,sowa
5902,swx,suruahá
5903,swy,sarua
5904,sxb,suba
5905,sxe,sighu
5906,sxg,shihu
5907,sxm,samre
5908,sxn,sangir
5909,sxr,saaroa
5910,sxs,sasaru
5911,sxu,"saxon, upper"
5912,sxw,"gbe, saxwe"
5913,sya,siang
5914,syb,"subanen, central"
5915,syc,syriac
5916,syi,seki
5917,syk,sukur
5918,syl,sylheti
5919,sym,"samo, maya"
5920,syn,senaya
5921,syo,su’ung
5922,sys,sinyar
5923,syw,syuba
5924,syx,samay
5925,syy,al-sayyid bedouin sign language
5926,sza,semelai
5927,szb,ngalum
5928,szc,semaq beri
5929,szd,seru
5930,sze,seze
5931,szg,sengele
5932,szl,silesian
5933,szn,sula
5934,szp,suabo
5935,szs,solomon islands sign language
5936,szv,isu
5937,szw,sawai
5938,taa,"tanana, lower"
5939,tab,tabasaran
5940,tac,"tarahumara, western"
5941,tad,tause
5942,tae,tariana
5943,taf,tapirapé
5944,tag,tagoi
5945,tah,tahitian
5946,taj,"tamang, eastern"
5947,tak,tala
5948,tal,tal
5949,tam,tamil
5950,tan,tangale
5951,tao,yami
5952,tap,taabwa
5953,taq,tamasheq
5954,tar,"tarahumara, central"
5955,tas,tay boi
5956,tat,tatar
5957,tau,"tanana, upper"
5958,tav,tatuyo
5959,taw,tai
5960,tax,tamki
5961,tay,atayal
5962,taz,tocho
5963,tba,aikanã
5964,tbb,tapeba
5965,tbc,takia
5966,tbd,kaki ae
5967,tbe,tanibili
5968,tbf,mandara
5969,tbg,"tairora, north"
5970,tbh,thurawal
5971,tbi,gaam
5972,tbj,tiang
5973,tbk,"tagbanwa, calamian"
5974,tbl,tboli
5975,tbm,tagbu
5976,tbn,"tunebo, barro negro"
5977,tbo,tawala
5978,tbp,diebroud
5979,tbr,tumtum
5980,tbs,tanguat
5981,tbt,tembo
5982,tbu,tubar
5983,tbv,tobo
5984,tbw,tagbanwa
5985,tbx,kapin
5986,tby,tabaru
5987,tbz,ditammari
5988,tca,ticuna
5989,tcb,tanacross
5990,tcc,datooga
5991,tcd,tafi
5992,tce,"tutchone, southern"
5993,tcf,"me’phaa, malinaltepec"
5994,tcg,tamagario
5995,tch,turks and caicos creole english
5996,tci,wára
5997,tck,tchitchege
5998,tcl,taman
5999,tcm,tanahmerah
6000,tcn,tichurong
6001,tco,taungyo
6002,tcp,"chin, tawr"
6003,tcq,kaiy
6004,tcs,torres strait creole
6005,tct,t’en
6006,tcu,"tarahumara, southeastern"
6007,tcw,"totonac, tecpatlán"
6008,tcx,toda
6009,tcy,tulu
6010,tcz,"chin, thado"
6011,tda,tagdal
6012,tdb,panchpargania
6013,tdc,emberá-tadó
6014,tdd,tai nüa
6015,tde,"dogon, tiranige diga"
6016,tdf,talieng
6017,tdg,"tamang, western"
6018,tdh,thulung
6019,tdi,tomadino
6020,tdj,tajio
6021,tdk,tambas
6022,tdl,sur
6023,tdm,taruma
6024,tdn,tondano
6025,tdo,teme
6026,tdq,tita
6027,tdr,todrah
6028,tds,doutai
6029,tdt,tetun dili
6030,tdv,toro
6031,tdx,"malagasy, tandroy-mahafaly"
6032,tdy,tadyawan
6033,tea,temiar
6034,teb,tetete
6035,tec,terik
6036,ted,"krumen, tepo"
6037,tee,"tepehua, huehuetla"
6038,tef,teressa
6039,teg,teke-tege
6040,teh,tehuelche
6041,tei,torricelli
6042,tek,"teke, ibali"
6043,tel,telugu
6044,tem,themne
6045,ten,tama
6046,teo,teso
6047,tep,tepecano
6048,teq,temein
6049,ter,terêna
6050,tes,tengger
6051,tet,tetun
6052,teu,soo
6053,tev,teor
6054,tew,tewa
6055,tex,tennet
6056,tey,tulishi
6057,tez,tetserret
6058,tfi,"gbe, tofin"
6059,tfn,tanaina
6060,tfo,tefaro
6061,tfr,teribe
6062,tft,ternate
6063,tga,sagalla
6064,tgb,tobilung
6065,tgc,tigak
6066,tgd,ciwogai
6067,tge,"tamang, eastern gorkha"
6068,tgf,chalikha
6069,tgh,tobagonian creole english
6070,tgi,lawunuia
6071,tgj,tagin
6072,tgk,tajik
6073,tgl,tagalog
6074,tgn,tandaganon
6075,tgo,sudest
6076,tgp,tangoa
6077,tgq,tring
6078,tgr,tareng
6079,tgs,nume
6080,tgt,"tagbanwa, central"
6081,tgu,tanggu
6082,tgv,tingui-boto
6083,tgw,"sénoufo, tagwana"
6084,tgx,tagish
6085,tgy,togoyo
6086,tgz,tagalaka
6087,tha,thai
6088,thd,thayore
6089,the,"tharu, madhya ksetriya"
6090,thf,thangmi
6091,thh,"tarahumara, northern"
6092,thi,tai long
6093,thk,kitharaka
6094,thl,"tharu, dangaura"
6095,thm,aheu
6096,thn,thachanadan
6097,thp,thompson
6098,thq,"tharu, madhya-purbiya"
6099,thr,"tharu, rana"
6100,ths,thakali
6101,tht,tahltan
6102,thu,thuri
6103,thv,"tamahaq, tahaggart"
6104,thw,thudam
6105,thy,tha
6106,thz,"tamajeq, tayart"
6107,tia,"tamazight, tidikelt"
6108,tic,tira
6109,tif,tifal
6110,tig,tigré
6111,tih,"murut, timugon"
6112,tii,tiene
6113,tij,tilung
6114,tik,tikar
6115,til,tillamook
6116,tim,timbe
6117,tin,tindi
6118,tio,teop
6119,tip,trimuris
6120,tiq,tiéfo
6121,tir,tigrigna
6122,tis,"itneg, masadiit"
6123,tit,tinigua
6124,tiu,adasen
6125,tiv,tiv
6126,tiw,tiwi
6127,tix,"tiwa, southern"
6128,tiy,tiruray
6129,tiz,tai hongjin
6130,tja,tajuasohn
6131,tjg,tunjung
6132,tji,"tujia, northern"
6133,tjl,tai laing
6134,tjn,tonjon
6135,tjo,"tamazight, temacine"
6136,tjs,"tujia, southern"
6137,tju,tjurruru
6138,tjw,djabwurrung
6139,tka,truká
6140,tkb,buksa
6141,tkd,tukudede
6142,tke,takwane
6143,tkf,tukumanféd
6144,tkg,"malagasy, tesaka"
6145,tkl,tokelauan
6146,tkn,toku-no-shima
6147,tkp,tikopia
6148,tkq,tee
6149,tkr,tsakhur
6150,tks,takestani
6151,tkt,"tharu, kathariya"
6152,tku,"totonac, upper necaxa"
6153,tkv,mur pano
6154,tkw,teanu
6155,tkx,tangko
6156,tkz,takua
6157,tla,"tepehuan, southwestern"
6158,tlb,tobelo
6159,tlc,"totonac, yecuatla"
6160,tld,talaud
6161,tlf,telefol
6162,tlg,tofanma
6163,tli,tlingit
6164,tlj,talinga-bwisi
6165,tlk,taloki
6166,tll,tetela
6167,tlm,tolomako
6168,tln,talondo’
6169,tlo,talodi
6170,tlp,"totonac, filomena mata-coahuitlán"
6171,tlq,tai loi
6172,tlr,talise
6173,tls,tambotalo
6174,tlt,sou nama
6175,tlu,tulehu
6176,tlv,taliabu
6177,tlx,khehek
6178,tly,talysh
6179,tma,tama
6180,tmb,avava
6181,tmc,tumak
6182,tmd,haruai
6183,tme,tremembé
6184,tmf,toba-maskoy
6185,tmg,ternateño
6186,tmi,tutuba
6187,tmj,samarokena
6188,tmk,"tamang, northwestern"
6189,tml,"citak, tamnim"
6190,tmm,tai thanh
6191,tmn,taman
6192,tmo,temoq
6193,tmq,tumleo
6194,tmr,jewish babylonian aramaic
6195,tms,tima
6196,tmt,tasmate
6197,tmu,iau
6198,tmv,tembo
6199,tmw,temuan
6200,tmy,tami
6201,tmz,tamanaku
6202,tna,tacana
6203,tnb,"tunebo, western"
6204,tnc,tanimuca-retuarã
6205,tnd,"tunebo, angosturas"
6206,tng,tobanga
6207,tnh,maiani
6208,tni,tandia
6209,tnk,kwamera
6210,tnl,lenakel
6211,tnm,tabla
6212,tnn,"tanna, north"
6213,tno,toromono
6214,tnp,whitesands
6215,tnq,taíno
6216,tnr,ménik
6217,tns,tenis
6218,tnt,tontemboan
6219,tnu,tai khang
6220,tnv,tangchangya
6221,tnw,tonsawang
6222,tnx,tanema
6223,tny,tongwe
6224,tnz,ten’edn
6225,tob,toba
6226,toc,"totonac, coyutla"
6227,tod,toma
6228,tof,gizrra
6229,tog,tonga
6230,toh,tonga
6231,toi,tonga
6232,toj,tojolabal
6233,tol,tolowa
6234,tom,tombulu
6235,ton,tongan
6236,too,"totonac, xicotepec de juárez"
6237,top,"totonac, papantla"
6238,toq,toposa
6239,tor,"banda, togbo-vara"
6240,tos,"totonac, highland"
6241,tou,tho
6242,tov,"taromi, upper"
6243,tow,jemez
6244,tox,tobian
6245,toy,topoiyo
6246,toz,to
6247,tpa,taupota
6248,tpc,"me’phaa, azoyú"
6249,tpe,tippera
6250,tpf,tarpia
6251,tpg,kula
6252,tpi,tok pisin
6253,tpj,ñandeva
6254,tpk,tupinikin
6255,tpl,"me’phaa, tlacoapa"
6256,tpm,tampulma
6257,tpo,tai pao
6258,tpp,"tepehua, pisaflores"
6259,tpq,tukpa
6260,tpr,tuparí
6261,tpt,"tepehua, tlachichilco"
6262,tpu,tampuan
6263,tpv,tanapag
6264,tpx,"me’phaa, acatepec"
6265,tpy,trumai
6266,tpz,tinputz
6267,tqb,tembé
6268,tql,lehali
6269,tqm,turumsa
6270,tqn,tenino
6271,tqo,toaripi
6272,tqp,tomoip
6273,tqq,tunni
6274,tqr,torona
6275,tqt,totonaco del cerro xinolatépetl
6276,tqu,touo
6277,tqw,tonkawa
6278,tra,tirahi
6279,trb,terebu
6280,trc,"triqui, copala"
6281,trd,turi
6282,tre,"tarangan, east"
6283,trf,trinidadian creole english
6284,trg,lishán noshan
6285,trh,turaka
6286,tri,trió
6287,trj,toram
6288,trl,traveller scottish
6289,trm,tregami
6290,trn,trinitario
6291,tro,"naga, tarao"
6292,trp,kok borok
6293,trq,"triqui, san martín itunyoso"
6294,trr,taushiro
6295,trs,"triqui, chicahuaxtla"
6296,trt,tunggare
6297,tru,turoyo
6298,trv,taroko
6299,trw,torwali
6300,trx,"bidayuh, tringgus-sembaan"
6301,try,turung
6302,trz,torá
6303,tsa,tsaangi
6304,tsb,tsamai
6305,tsc,tswa
6306,tsd,tsakonian
6307,tse,tunisian sign language
6308,tsg,tausug
6309,tsh,tsuvan
6310,tsi,tsimshian
6311,tsj,tshangla
6312,tsk,tseku
6313,tsl,ts’ün-lao
6314,tsm,turkish sign language
6315,tsn,setswana
6316,tso,tsonga
6317,tsp,"toussian, northern"
6318,tsq,thai sign language
6319,tsr,akei
6320,tss,taiwan sign language
6321,tst,tondi songway kiini
6322,tsu,tsou
6323,tsv,tsogo
6324,tsw,tsishingini
6325,tsx,mubami
6326,tsy,tebul sign language
6327,tsz,purepecha
6328,ttb,gaa
6329,ttc,tektiteko
6330,ttd,tauade
6331,tte,bwanabwana
6332,ttf,tuotomb
6333,ttg,tutong
6334,tth,"ta’oih, upper"
6335,tti,tobati
6336,ttj,tooro
6337,ttk,totoro
6338,ttl,totela
6339,ttm,"tutchone, northern"
6340,ttn,towei
6341,tto,"ta’oih, lower"
6342,ttp,tombelala
6343,ttq,"tamajaq, tawallammat"
6344,ttr,tera
6345,tts,"thai, northeastern"
6346,ttt,"tat, muslim"
6347,ttu,torau
6348,ttv,titan
6349,ttw,long wat
6350,tty,sikaritai
6351,ttz,tsum
6352,tua,wiarumus
6353,tub,tübatulabal
6354,tuc,mutu
6355,tud,tuxá
6356,tue,tuyuca
6357,tuf,"tunebo, central"
6358,tug,tunia
6359,tuh,taulil
6360,tui,tupuri
6361,tuj,tugutil
6362,tuk,turkmen
6363,tul,tula
6364,tum,tumbuka
6365,tun,tunica
6366,tuo,tucano
6367,tuq,tedaga
6368,tur,turkish
6369,tus,tuscarora
6370,tuu,tututni
6371,tuv,turkana
6372,tux,tuxináwa
6373,tuy,tugen
6374,tuz,turka
6375,tva,vaghua
6376,tvd,tsuvadi
6377,tve,te’un
6378,tvk,"ambrym, southeast"
6379,tvl,tuvaluan
6380,tvm,tela-masbuar
6381,tvn,tavoyan
6382,tvo,tidore
6383,tvs,taveta
6384,tvt,"naga, tutsa"
6385,tvu,tunen
6386,tvw,sedoa
6387,tvy,"pidgin, timor"
6388,twa,twana
6389,twb,"tawbuid, western"
6390,twd,twents
6391,twe,teiwa
6392,twf,"tiwa, northern"
6393,twg,tereweng
6394,twh,tai dón
6395,twl,tawara
6396,twm,"monpa, tawang"
6397,twn,twendi
6398,two,tswapong
6399,twp,ere
6400,twq,tasawaq
6401,twr,"tarahumara, southwestern"
6402,twt,turiwára
6403,twu,termanu
6404,tww,tuwari
6405,twx,tewe
6406,twy,tawoyan
6407,txa,tombonuo
6408,txe,totoli
6409,txi,ikpeng
6410,txj,tarjumo
6411,txm,tomini
6412,txn,"tarangan, west"
6413,txo,toto
6414,txq,tii
6415,txs,tonsea
6416,txt,citak
6417,txu,kayapó
6418,txx,tatana
6419,txy,"malagasy, tanosy"
6420,tya,tauya
6421,tye,kyanga
6422,tyh,o’du
6423,tyi,teke-tsaayi
6424,tyj,tai yo
6425,tyl,thu lao
6426,tyn,kombai
6427,typ,thaypan
6428,tyr,tai daeng
6429,tys,tày sa pa
6430,tyt,tày tac
6431,tyu,kua
6432,tyv,tuvan
6433,tyx,teke-tyee
6434,tyz,tày
6435,tza,tanzanian sign language
6436,tzh,tzeltal
6437,tzj,tz’utujil
6438,tzm,"tamazight, central atlas"
6439,tzn,tugun
6440,tzo,tzotzil
6441,tzx,tabriak
6442,uam,uamué
6443,uan,kuan
6444,uar,tairuma
6445,uba,ubang
6446,ubi,ubi
6447,ubl,"bikol, buhi’non"
6448,ubr,ubir
6449,ubu,umbu-ungu
6450,uby,ubykh
6451,uda,uda
6452,ude,udihe
6453,udg,muduga
6454,udi,udi
6455,udj,ujir
6456,udl,wuzlam
6457,udm,udmurt
6458,udu,uduk
6459,ues,kioko
6460,ufi,ufim
6461,ugb,kuku-ugbanh
6462,uge,ughele
6463,ugn,ugandan sign language
6464,ugo,ugong
6465,ugy,uruguayan sign language
6466,uha,uhami
6467,uhn,damal
6468,uig,uyghur
6469,uis,uisai
6470,uiv,iyive
6471,uji,tanjijili
6472,uka,kaburi
6473,ukg,ukuriguma
6474,ukh,ukhwejo
6475,ukk,muak sa-aak
6476,ukl,ukrainian sign language
6477,ukp,ukpe-bayobiri
6478,ukq,ukwa
6479,ukr,ukrainian
6480,uks,kaapor sign language
6481,uku,ukue
6482,ukw,ukwuani-aboh-ndoni
6483,uky,kuuk-yak
6484,ula,fungwa
6485,ulb,ulukwumi
6486,ulc,ulch
6487,ulf,usku
6488,uli,ulithian
6489,ulk,meriam
6490,ull,ullatan
6491,ulm,ulumanda’
6492,uln,unserdeutsch
6493,ulu,uma’ lung
6494,ulw,ulwa
6495,uma,umatilla
6496,umb,umbundu
6497,umd,umbindhamu
6498,umg,umbuygamu
6499,umi,ukit
6500,umm,umon
6501,umn,"naga, paungnyuan"
6502,umo,umotína
6503,ump,umpila
6504,umr,umbugarla
6505,ums,pendau
6506,umu,munsee
6507,una,"kodut, north"
6508,une,uneme
6509,ung,ngarinyin
6510,unk,enawené-nawé
6511,unm,unami
6512,unn,kurnai
6513,unr,mundari
6514,unu,unubahe
6515,unx,munda
6516,unz,"kaili, unde"
6517,upi,umeda
6518,upv,uripiv-wala-rano-atchin
6519,ura,urarina
6520,urb,kaapor
6521,urc,urningangg
6522,urd,urdu
6523,ure,uru
6524,urf,uradhi
6525,urg,urigina
6526,urh,urhobo
6527,uri,urim
6528,urk,urak lawoi’
6529,url,urali
6530,urm,urapmin
6531,urn,uruangnirin
6532,uro,ura
6533,urp,uru-pa-in
6534,urr,löyöp
6535,urt,urat
6536,uru,urumi
6537,urv,uruava
6538,urw,sop
6539,urx,urimo
6540,ury,orya
6541,urz,uru-eu-wau-wau
6542,usa,usarufa
6543,ush,ushojo
6544,usi,usoi
6545,usk,usaghade
6546,usp,uspanteko
6547,usu,uya
6548,uta,otank
6549,ute,ute-southern paiute
6550,utp,amba
6551,utr,etulo
6552,utu,utu
6553,uum,urum
6554,uun,kulon-pazeh
6555,uur,ura
6556,uuu,u
6557,uve,fagauvea
6558,uvh,uri
6559,uvl,lote
6560,uwa,kuku-uwanh
6561,uya,doko-uyanga
6562,uzn,"uzbek, northern"
6563,uzs,"uzbek, southern"
6564,vaa,vaagri booli
6565,vae,vale
6566,vaf,vafsi
6567,vag,vagla
6568,vah,varhadi-nagpuri
6569,vai,vai
6570,vaj,northwestern !kung
6571,val,vehes
6572,vam,vanimo
6573,van,valman
6574,vao,vao
6575,vap,vaiphei
6576,var,huarijío
6577,vas,vasavi
6578,vau,vanuma
6579,vav,varli
6580,vay,wayu
6581,vbb,"babar, southeast"
6582,vbk,"bontok, southwestern"
6583,vec,venetian
6584,ved,veddah
6585,vel,veluws
6586,vem,vemgo-mabas
6587,ven,venda
6588,veo,ventureño
6589,vep,veps
6590,ver,mom jango
6591,vgr,vaghri
6592,vgt,flemish sign language
6593,vic,virgin islands creole english
6594,vid,vidunda
6595,vie,vietnamese
6596,vif,vili
6597,vig,viemo
6598,vil,vilela
6599,vin,vinza
6600,vis,vishavan
6601,vit,viti
6602,viv,iduna
6603,vka,kariyarra
6604,vki,ija-zuba
6605,vkj,kujarge
6606,vkk,kaur
6607,vkl,kulisusu
6608,vkm,kamakan
6609,vko,kodeoha
6610,vkp,korlai creole portuguese
6611,vkt,"malay, tenggarong kutai"
6612,vku,kurrama
6613,vlp,valpei
6614,vls,vlaams
6615,vma,martuyhunira
6616,vmb,barbaram
6617,vmc,"mixtec, juxtlahuaca"
6618,vmd,"koraga, mudu"
6619,vme,"masela, east"
6620,vmf,eastern franconian
6621,vmg,lungalunga
6622,vmh,maraghei
6623,vmi,miwa
6624,vmj,"mixtec, ixtayutla"
6625,vmk,makhuwa-shirima
6626,vml,malgana
6627,vmm,"mixtec, mitlatongo"
6628,vmp,"mazatec, soyaltepec"
6629,vmq,"mixtec, soyaltepec"
6630,vmr,marenje
6631,vms,moksela
6632,vmu,muluridyi
6633,vmv,"maidu, valley"
6634,vmw,makhuwa
6635,vmx,"mixtec, tamazola"
6636,vmy,"mazatec, ayautla"
6637,vmz,"mazatec, mazatlán"
6638,vnk,lovono
6639,vnm,neve’ei
6640,vnp,vunapu
6641,vor,voro
6642,vot,vod
6643,vra,vera’a
6644,vro,võro
6645,vrs,varisi
6646,vrt,banam bay
6647,vsi,moldova sign language
6648,vsl,venezuelan sign language
6649,vsv,valencian sign language
6650,vto,vitou
6651,vum,vumbu
6652,vun,vunjo
6653,vut,vute
6654,vwa,awa
6655,waa,walla walla
6656,wab,wab
6657,wac,wasco-wishram
6658,wad,wandamen
6659,wae,walser
6660,waf,wakoná
6661,wag,wa’ema
6662,wah,watubela
6663,wai,wares
6664,waj,waffa
6665,wal,wolaytta
6666,wam,wampanoag
6667,wan,wan
6668,wao,wappo
6669,wap,wapishana
6670,waq,wageman
6671,war,waray-waray
6672,was,washo
6673,wat,kaninuwa
6674,wau,waurá
6675,wav,waka
6676,waw,waiwai
6677,wax,marangis
6678,way,wayana
6679,waz,wampur
6680,wba,warao
6681,wbb,wabo
6682,wbe,waritai
6683,wbf,wara
6684,wbh,wanda
6685,wbi,vwanji
6686,wbj,alagwa
6687,wbk,waigali
6688,wbl,wakhi
6689,wbm,"wa, vo"
6690,wbp,warlpiri
6691,wbq,waddar
6692,wbr,wagdi
6693,wbs,west bengal sign language
6694,wbt,wanman
6695,wbv,wajarri
6696,wbw,woi
6697,wca,yanomámi
6698,wci,"gbe, waci"
6699,wdd,wandji
6700,wdg,wadaginam
6701,wdj,wadjiginy
6702,wdk,wadikali
6703,wdu,wadjigu
6704,wdy,wadjabangayi
6705,wea,wewaw
6706,wec,wè western
6707,wed,wedau
6708,weg,wergaia
6709,weh,weh
6710,wei,kiunum
6711,wem,"gbe, weme"
6712,weo,wemale
6713,wep,westphalien
6714,wer,weri
6715,wes,"pidgin, cameroon"
6716,wet,perai
6717,weu,"chin, rawngtu"
6718,wew,wejewa
6719,wfg,zorop
6720,wga,wagaya
6721,wgb,wagawaga
6722,wgg,wangganguru
6723,wgi,wahgi
6724,wgo,ambel
6725,wgu,wirangu
6726,wgy,warrgamay
6727,wha,sou upaa
6728,whg,"wahgi, north"
6729,whk,"kenyah, wahau"
6730,whu,"kayan, wahau"
6731,wib,"toussian, southern"
6732,wic,wichita
6733,wie,wik-epa
6734,wif,wik-keyangan
6735,wig,wik-ngathana
6736,wih,wik-me’anha
6737,wii,minidien
6738,wij,wik-iiyanh
6739,wik,wikalkan
6740,wil,wilawila
6741,wim,wik-mungkan
6742,win,ho-chunk
6743,wir,wiraféd
6744,wiu,wiru
6745,wiv,vitu
6746,wiy,wiyot
6747,wja,waja
6748,wji,warji
6749,wka,kw’adza
6750,wkb,kumbaran
6751,wkd,mo
6752,wkl,kalanadi
6753,wku,kunduvadi
6754,wkw,wakawaka
6755,wky,wangkayutyuru
6756,wla,walio
6757,wlc,"comorian, mwali"
6758,wle,wolane
6759,wlg,kunbarlang
6760,wli,waioli
6761,wlk,wailaki
6762,wll,wali
6763,wln,walloon
6764,wlo,wolio
6765,wlr,wailapa
6766,wls,wallisian
6767,wlu,wuliwuli
6768,wlv,wichí lhamtés vejoz
6769,wlw,walak
6770,wlx,wali
6771,wly,waling
6772,wma,mawa
6773,wmb,wambaya
6774,wmc,wamas
6775,wmd,mamaindê
6776,wme,wambule
6777,wmh,waima’a
6778,wmi,wamin
6779,wmm,maiwa
6780,wmn,waamwang
6781,wmo,wom
6782,wms,wambon
6783,wmt,walmajarri
6784,wmw,mwani
6785,wmx,womo
6786,wnb,wanambre
6787,wnc,wantoat
6788,wnd,wandarang
6789,wne,waneci
6790,wng,wanggom
6791,wni,"comorian, ndzwani"
6792,wnk,wanukaka
6793,wnm,wanggamala
6794,wnn,wunumara
6795,wno,wano
6796,wnp,wanap
6797,wnu,usan
6798,wnw,wintu
6799,wny,wanyi
6800,woa,tyaraity
6801,wob,wè northern
6802,woc,wogeo
6803,wod,wolani
6804,woe,woleaian
6805,wof,"wolof, gambian"
6806,wog,wogamusin
6807,woi,kamang
6808,wok,longto
6809,wol,wolof
6810,wom,wom
6811,won,wongo
6812,woo,manombai
6813,wor,woria
6814,wos,hanga hundi
6815,wow,wawonii
6816,woy,weyto
6817,wpc,maco
6818,wra,warapu
6819,wrb,warluwara
6820,wrd,warduji
6821,wrg,warungu
6822,wrh,wiradhuri
6823,wri,wariyangga
6824,wrk,garrwa
6825,wrl,warlmanpa
6826,wrm,warumungu
6827,wrn,warnang
6828,wro,worrorra
6829,wrp,waropen
6830,wrr,wardaman
6831,wrs,waris
6832,wru,waru
6833,wrv,waruna
6834,wrw,gugu warra
6835,wrx,wae rana
6836,wry,merwari
6837,wrz,waray
6838,wsa,warembori
6839,wsg,"gondi, adilabad"
6840,wsi,wusi
6841,wsk,waskia
6842,wsr,owenia
6843,wss,wasa
6844,wsu,wasu
6845,wsv,degano
6846,wtf,watiwa
6847,wth,wathawurrung
6848,wti,berta
6849,wtk,watakataui
6850,wtm,mewati
6851,wtw,wotu
6852,wua,wikngenchera
6853,wub,wunambal
6854,wud,wudu
6855,wuh,wutunhua
6856,wul,silimo
6857,wum,wumbvu
6858,wun,bungu
6859,wur,wurrugu
6860,wut,wutung
6861,wuu,"chinese, wu"
6862,wuv,wuvulu-aua
6863,wux,wulna
6864,wuy,wauyai
6865,wwa,waama
6866,wwb,wakabunga
6867,wwo,dorig
6868,wwr,warrwa
6869,www,wawa
6870,wxa,waxianghua
6871,wxw,wardandi
6872,wya,wyandot
6873,wyb,wangaaybuwan-ngiyambaa
6874,wyi,woiwurrung
6875,wym,wymysorys
6876,wyr,wayoró
6877,wyy,"fijian, western"
6878,xab,sambe
6879,xac,kachari
6880,xai,kaimbé
6881,xaj,ararandewára
6882,xak,máku
6883,xal,kalmyk-oirat
6884,xam,|xam
6885,xan,xamtanga
6886,xao,khao
6887,xar,karami
6888,xas,kamas
6889,xat,katawixi
6890,xau,kauwera
6891,xav,xavánte
6892,xaw,kawaiisu
6893,xay,kayan mahakam
6894,xbd,bindal
6895,xbe,bigambal
6896,xbg,bunganditj
6897,xbi,kombio
6898,xbj,birrpayi
6899,xbp,bibbulman
6900,xbr,kambera
6901,xbw,kambiwá
6902,xby,batyala
6903,xda,darkinyung
6904,xdk,dharuk
6905,xdo,kwandu
6906,xdy,malayic dayak
6907,xed,hdi
6908,xeg,||xegwi
6909,xel,kelo
6910,xem,kembayan
6911,xer,xerénte
6912,xes,kesawai
6913,xet,xetá
6914,xeu,keoru-ahia
6915,xgd,gudang
6916,xgg,goreng
6917,xgi,garingbal
6918,xgm,dharumbal
6919,xgu,unggumi
6920,xgw,guwa
6921,xhe,khetrani
6922,xho,xhosa
6923,xhv,khua
6924,xii,xiri
6925,xin,xinca
6926,xir,xiriâna
6927,xis,kisan
6928,xiy,xipaya
6929,xjb,minjungbal
6930,xjt,jaitmatang
6931,xka,kalkoti
6932,xkb,"nago, northern"
6933,xkc,kho’ini
6934,xkd,"kayan, mendalam"
6935,xke,kereho
6936,xkf,khengkha
6937,xkg,kagoro
6938,xki,kenyan sign language
6939,xkj,kajali
6940,xkk,kaco’
6941,xkl,"kenyah, mainstream"
6942,xkn,"kayan, kayan river"
6943,xko,kiorr
6944,xkp,kabatei
6945,xkq,koroni
6946,xkr,xakriabá
6947,xks,kumbewaha
6948,xkt,kantosi
6949,xku,kaamba
6950,xkv,kgalagadi
6951,xkw,kembra
6952,xkx,karore
6953,xky,uma’ lasan
6954,xkz,kurtokha
6955,xla,kamula
6956,xma,mushungulu
6957,xmb,mbonga
6958,xmc,makhuwa-marrevone
6959,xmd,mbudum
6960,xmf,mingrelian
6961,xmg,mengaka
6962,xmh,kuku-muminh
6963,xmj,majera
6964,xml,malaysian sign language
6965,xmm,"malay, manado"
6966,xmo,morerebi
6967,xmp,kuku-mu’inh
6968,xmq,kuku-mangk
6969,xms,moroccan sign language
6970,xmt,matbat
